Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
3704,7305-27 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-27/06-2022/0128(A)-(L),PT. 17870,PT. 17870,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3705,7305-27 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-27/06-2022/0128(A)-(L),PT. 17872,PT. 17872,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3706,7305-27 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-27/06-2022/0128(A)-(L),PT. 17874,PT. 17874,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3707,7305-27 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-27/06-2022/0128(A)-(L),PT. 17875,PT. 17875,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3708,7305-27 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-27/06-2022/0128(A)-(L),PT. 17877,PT. 17877,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3709,7305-27 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-27/06-2022/0128(A)-(L),PT. 17881,PT. 17881,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3710,7305-27 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-27/06-2022/0128(A)-(L),PT. 17882,PT. 17882,"RM 220,000.00","RM 220,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3711,7305-27 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-27/06-2022/0128(A)-(L),PT. 17889,PT. 17889,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3712,7305-27 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-27/06-2022/0128(A)-(L),PT. 17890,PT. 17890,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3713,7305-27 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-27/06-2022/0128(A)-(L),PT. 17891,PT. 17891,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3714,7305-27 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-27/06-2022/0128(A)-(L),PT. 17892,PT. 17892,"RM 280,000.00","RM 280,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3715,7305-27 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-27/06-2022/0128(A)-(L),PT. 17894,PT. 17894,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3716,7305-27 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-27/06-2022/0128(A)-(L),PT. 17895,PT. 17895,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3717,7305-27 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-27/06-2022/0128(A)-(L),PT. 17896,PT. 17896,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3718,7305-27 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-27/06-2022/0128(A)-(L),PT. 17897,PT. 17897,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
